Marca_de_Tiempo,FEM_Real_Pico_(V),Velocidad_Max_(m/s),Posicion_Max_(m),Frec_Dominante_FFT_(Hz),Amplitud_Max_FFT
12:32:06.685,0.4254591219183783,0.08676989438082713,0.004069715563289158,15.625,0.21256973841812402
12:32:06.794,0.3603884590671473,0.07349911405901068,0.0027125935701945102,15.625,0.2255770667149637
12:32:06.914,0.6202681594756551,0.12650005585217605,0.006356296927686505,15.625,0.24701333349987148
12:32:07.018,0.8,0.16315531135322262,0.011191315903478048,5.859375,0.18762213842839168
12:32:07.127,0.8,0.16315531135322262,0.018289636354542494,15.625,0.2830723312037193
12:32:07.231,0.8,0.16315531135322262,0.024896818531117488,0.0,0.2389289731280837
12:32:07.345,0.8,0.16315531135322262,0.016468580787010748,5.859375,0.2383251097080362
12:32:07.458,0.8,0.16315531135322262,0.011397779139124953,3.90625,0.22496152888629106
12:32:07.613,0.8,0.16315531135322262,0.016438532180285736,15.625,0.26405588705854205
12:32:07.678,0.8,0.16315531135322262,0.008731335912941594,15.625,0.2466905497014238
12:32:07.789,0.8,0.16315531135322262,0.01963420581523998,15.625,0.27297442657054977
12:32:07.901,0.8,0.16315531135322262,0.016820137456227197,15.625,0.2764495582826641
12:32:08.012,0.37220254914707995,0.07590852849069371,0.0021269833072726954,15.625,0.20155276613653192
12:32:08.124,0.8,0.16315531135322262,0.011585309564520791,3.90625,0.2694303521420348
12:32:08.235,0.8,0.16315531135322262,0.008037508043623288,15.625,0.16804712018825954
12:32:08.346,0.41700613402315456,0.08504595704093933,0.00482605498953345,5.859375,0.09829150522656585
12:32:08.457,0.8,0.16315531135322262,0.007680131325275458,3.90625,0.24159918140515116
12:32:08.569,0.8,0.16315531135322262,0.028161344188480902,7.8125,0.29492178250033113
12:32:08.680,0.8,0.16315531135322262,0.011088358296641823,5.859375,0.19860450771696594
12:32:08.791,0.8,0.16315531135322262,0.012359933225224436,5.859375,0.18963532978204437
12:32:08.887,0.3420740274090168,0.06976399305971118,0.002102974973712188,15.625,0.14330562529425775
12:32:08.997,0.6261106142770915,0.1276915902674204,0.006196924271001976,15.625,0.15061411703935318
12:32:09.108,0.8,0.16315531135322262,0.010562283126817085,5.859375,0.1692927864496617
12:32:09.219,0.3492260685574935,0.07122260993519965,0.0012026935363548276,15.625,0.12072126296262164
12:32:09.332,0.8,0.16315531135322262,0.004363198952563729,15.625,0.1652403137072748
12:32:09.443,0.8,0.16315531135322262,0.023120882598855124,3.90625,0.2686331444475537
12:32:09.554,0.8,0.16315531135322262,0.010601881036083166,15.625,0.22512750877058732
12:32:09.666,0.7105259621693204,0.14490760572785444,0.007188103736857223,15.625,0.2279508343270523
12:32:09.777,0.5428438634680026,0.1107098244503853,0.006630841261744759,15.625,0.21006020546365972
12:32:09.888,0.8,0.16315531135322262,0.018285364221864737,15.625,0.26785388117080455
12:32:09.999,0.8,0.16315531135322262,0.028016341626488493,7.8125,0.3130890707183003
12:32:10.110,0.8,0.16315531135322262,0.009596316095878668,15.625,0.2326393881368262
12:32:10.223,0.41272063603816866,0.08417195484338434,0.0030889940111526156,15.625,0.22657304425703
12:32:10.332,0.5908126649077546,0.12049278036806486,0.005050768314215352,15.625,0.22121041682188017
12:32:10.444,0.8,0.16315531135322262,0.01234596505778273,15.625,0.2107205216908429
12:32:10.554,0.8,0.16315531135322262,0.013612540194829716,3.90625,0.33910253596800166
12:32:10.665,0.8,0.16315531135322262,0.01050604932375408,3.90625,0.32897238052406685
12:32:10.776,0.8,0.16315531135322262,0.008774790313792604,15.625,0.24765966755843485
12:32:10.888,0.8,0.16315531135322262,0.008019287422609761,15.625,0.20826115789298333
12:32:10.999,0.7996133225188661,0.16307645074718802,0.007573316728571532,15.625,0.23882144104628342
12:32:11.110,0.6364141279241206,0.1297929314888119,0.006459761157477081,15.625,0.2282549373711493
12:32:11.222,0.8,0.16315531135322262,0.018909476244102025,5.859375,0.31787086375009427
12:32:11.333,0.7318701640277862,0.14926063060260944,0.005165649822876314,15.625,0.15794436752730517
12:32:11.445,0.8,0.16315531135322262,0.01096258741465378,3.90625,0.2802007782917536
12:32:11.556,0.3524133271417259,0.07187263264354174,0.002232645357173873,15.625,0.15659958338547159
12:32:11.667,0.8,0.16315531135322262,0.007040731959239089,15.625,0.15662814222236426
12:32:11.762,0.8,0.16315531135322262,0.00784872614809962,15.625,0.13122057779437793
12:32:11.873,0.8,0.16315531135322262,0.0185193593735006,9.765625,0.2372557327257134
12:32:11.985,0.8,0.16315531135322262,0.013306241166381759,3.90625,0.44044531422373023
12:32:12.097,0.3782986371419898,0.07715178990925141,0.0021206711794668613,15.625,0.12159271662222013
12:32:12.208,0.3748199070322908,0.0764423232915492,0.001802815146696377,15.625,0.13912454138790023
12:32:12.318,0.5489437545455816,0.11195386148536422,0.006985279862133767,3.90625,0.1310121472039896
12:32:12.428,0.6496730483484606,0.13249701060136293,0.006634080208544689,7.8125,0.14860458049107156
12:32:12.539,0.7271020257645541,0.1482881967489684,0.007590749649577903,15.625,0.18232539529253416
12:32:12.649,0.8,0.16315531135322262,0.013112921797519805,3.90625,0.35982844812744835
12:32:12.761,0.8,0.16315531135322262,0.01050321657530454,3.90625,0.3590159928255185
12:32:12.856,0.8,0.16315531135322262,0.01841079952840538,5.859375,0.2562779258909324
12:32:12.967,0.4511181070103832,0.09200289400794433,0.0020611933357184715,15.625,0.2428897594815006
12:32:13.079,0.39297601105581154,0.08014515429769797,0.0033126012668888536,15.625,0.27760081956980165
12:32:13.190,0.3968177228365448,0.08092864889984158,0.003463273590211416,15.625,0.27771969754967984
12:32:13.301,0.604498265668383,0.12328387843451015,0.008074695281998173,15.625,0.24543303105440956
12:32:13.413,0.8,0.16315531135322262,0.013565685749672037,15.625,0.33305587281834237
12:32:13.525,0.8,0.16315531135322262,0.019234817129892768,3.90625,0.30032298169734173
12:32:13.635,0.8,0.16315531135322262,0.010856587972291668,15.625,0.24637613656378873
12:32:13.730,0.8,0.16315531135322262,0.01027424901892298,15.625,0.21969358626937605
12:32:13.841,0.8,0.16315531135322262,0.007519450423848161,5.859375,0.16892895276842967
12:32:13.952,0.8,0.16315531135322262,0.009142262270999244,5.859375,0.22108798009360722
12:32:14.062,0.8,0.16315531135322262,0.024222265497121635,7.8125,0.28357587980866333
12:32:14.175,0.8,0.16315531135322262,0.015049518494337201,7.8125,0.33821321539676474
12:32:14.286,0.8,0.16315531135322262,0.018877786809909012,5.859375,0.27342933612894416
12:32:14.396,0.8,0.16315531135322262,0.013529713199240602,3.90625,0.33487399735658413
12:32:14.507,0.8,0.16315531135322262,0.010143108471843238,7.8125,0.1910548430659939
12:32:14.618,0.8,0.16315531135322262,0.007392313837395244,3.90625,0.2535616800414357
12:32:14.730,0.8,0.16315531135322262,0.0109826147142351,3.90625,0.35888061156306483
12:32:14.841,0.8,0.16315531135322262,0.014414286237711925,9.765625,0.23686101429158268
12:32:14.952,0.8,0.16315531135322262,0.018969749804507226,5.859375,0.229884277737071
12:32:15.065,0.41846642991637656,0.08534377582984741,0.00290092317751423,13.671875,0.12015519828179644
12:32:15.176,0.25267973909271335,0.05153255188040338,0.0019322614433220997,13.671875,0.10410928130872171
12:32:15.287,0.8,0.16315531135322262,0.011656104923640248,3.90625,0.17728306161076499
12:32:15.398,0.8,0.16315531135322262,0.014307900911448644,3.90625,0.21889573545246235
12:32:15.509,0.3056804864258388,0.06234174367176533,0.002090110197061143,15.625,0.14434116078680417
12:32:15.620,0.8,0.16315531135322262,0.010187196853263261,15.625,0.18907783250285246
12:32:15.716,0.8,0.16315531135322262,0.010125989689501236,3.90625,0.34474961270401966
12:32:15.826,0.8,0.16315531135322262,0.00699931527900782,5.859375,0.23471228368439356
12:32:15.938,0.3193836701705714,0.06513642768476817,0.0016469739759602932,15.625,0.13900091194088346
12:32:16.048,0.8,0.16315531135322262,0.012727917430623193,3.90625,0.2102115485291738
12:32:16.160,0.8,0.16315531135322262,0.01642477769091585,15.625,0.20098637405153044
12:32:16.270,0.8,0.16315531135322262,0.0112062617883909,3.90625,0.26195521795170745
12:32:16.382,0.8,0.16315531135322262,0.013287510892372045,15.625,0.22877860397924332
12:32:16.484,0.8,0.16315531135322262,0.01317595775092567,15.625,0.22748562011022033
12:32:16.604,0.40239049302887875,0.08206518271962933,0.00260268245411715,15.625,0.24139018242865334
12:32:16.699,0.4008546686438659,0.08175196033747852,0.0014781382196950008,15.625,0.23820137405595004
12:32:16.809,0.3047860170927357,0.0621593218935924,0.0014587087404513348,15.625,0.21323931304002
12:32:16.920,0.8,0.16315531135322262,0.00974234569315037,7.8125,0.15501152163656032
12:32:17.033,0.7733275243310925,0.1577156162628203,0.010297296526266816,15.625,0.25360119411701065
12:32:17.143,0.8,0.16315531135322262,0.020642817688614524,3.90625,0.2931552588008182
12:32:17.255,0.8,0.16315531135322262,0.020465790687298202,3.90625,0.29708746884478804
12:32:17.366,0.8,0.16315531135322262,0.008727474680495723,15.625,0.20335486717709778
12:32:17.477,0.7935623263944745,0.1618423855513477,0.006852998363068878,15.625,0.23807672199455424
12:32:17.587,0.8,0.16315531135322262,0.010531881148408901,3.90625,0.3071480814638845
12:32:17.699,0.8,0.16315531135322262,0.014490248395850752,15.625,0.21624254912486696
12:32:17.810,0.8,0.16315531135322262,0.01144365858240431,9.765625,0.21235634511295384
12:32:17.921,0.8,0.16315531135322262,0.010001747066396638,9.765625,0.17577240830549973
12:32:18.032,0.4022768435698263,0.08204200457853329,0.0037042248356611517,15.625,0.15430844319684828
12:32:18.144,0.8,0.16315531135322262,0.00816459545108448,7.8125,0.18594390037349745
12:32:18.255,0.8,0.16315531135322262,0.01296747465464493,3.90625,0.27397057679730125
12:32:18.366,0.8,0.16315531135322262,0.017980575970721488,7.8125,0.2243894966302705
12:32:18.477,0.8,0.16315531135322262,0.011330884568209566,7.8125,0.20736819357016356
12:32:18.587,0.8,0.16315531135322262,0.01133943310484553,7.8125,0.17710299783493105
12:32:18.699,0.8,0.16315531135322262,0.010171317223312649,3.90625,0.1671277299499165
12:32:18.810,0.8,0.16315531135322262,0.009415327904608736,15.625,0.17482006222811797
12:32:18.921,0.8,0.16315531135322262,0.01213761949227391,5.859375,0.17086546152863563
12:32:19.033,0.8,0.16315531135322262,0.025295616465070215,7.8125,0.2669579657713959
12:32:19.144,0.8,0.16315531135322262,0.020720581857177397,3.90625,0.28020393953982553
12:32:19.256,0.8,0.16315531135322262,0.009847247222694287,5.859375,0.15055506613948902
12:32:19.367,0.8,0.16315531135322262,0.011546699919711073,3.90625,0.19188470927017337
12:32:19.480,0.8,0.16315531135322262,0.01177750761873054,15.625,0.195188720634918
12:32:19.589,0.8,0.16315531135322262,0.007831712492579097,3.90625,0.28811733520751903
12:32:19.687,0.8,0.16315531135322262,0.008567278012082083,15.625,0.2683510305570335
