Marca_de_Tiempo,FEM_Real_Pico_(V),Velocidad_Max_(m/s),Posicion_Max_(m),Frec_Dominante_FFT_(Hz),Amplitud_Max_FFT
16:56:51.525,0.0,0.0,0.0,0.0,0.0
16:56:51.665,0.0,0.0,0.0,0.0,0.0
16:56:51.760,0.0,0.0,0.0,0.0,0.0
16:56:51.895,0.0,0.0,0.0,0.0,0.0
16:56:52.037,0.0,0.0,0.0,0.0,0.0
16:56:52.172,0.0,0.0,0.0,0.0,0.0
16:56:52.317,0.0,0.0,0.0,0.0,0.0
16:56:52.454,0.0,0.0,0.0,0.0,0.0
16:56:52.556,0.0,0.0,0.0,0.0,0.0
16:56:52.697,0.0,0.0,0.0,0.0,0.0
16:56:52.792,0.0,0.0,0.0,0.0,0.0
16:56:52.922,0.0,0.0,0.0,0.0,0.0
16:56:53.073,0.0,0.0,0.0,0.0,0.0
16:56:53.168,0.001127271472474898,0.00040008887919945607,5.850296388861588e-06,1.953125,8.580974106985058e-05
16:56:53.304,0.0014354329759309063,0.0005094609280276315,2.1726258159470816e-05,1.953125,0.0002826204640500436
16:56:53.448,0.0013887948075132423,0.000492908204938514,2.8701517639728575e-05,1.953125,0.0003816221395783239
16:56:53.542,0.001334739238528874,0.00047372291325188675,3.120041430243082e-05,1.953125,0.0003505062184591423
16:56:53.683,0.0016333586635573312,0.0005797083071734754,5.007814984150577e-05,0.0,0.00034903591624233605
16:56:53.813,0.0014645813045032815,0.0005198061930270691,6.065758952383779e-05,0.0,0.0004575517622778731
16:56:53.918,0.0014013905243472195,0.0004973786509258996,5.705225561924634e-05,0.0,0.00044876345992824385
16:56:54.057,0.0013831679474296834,0.0004909111312972369,4.817296384860542e-05,0.0,0.000384425019655211
16:56:54.184,0.0014113069260282382,0.0005008981598739438,4.6697236872636276e-05,0.0,0.00032610354954902326
16:56:54.291,0.001442867341206579,0.0005120995177048572,4.9858379395397134e-05,0.0,0.00031282629575707995
16:56:54.422,0.0009737731606862577,0.0003456095731741781,3.285087648859043e-05,0.0,0.00021556749205730154
16:56:54.566,0.0008963664677520025,0.000318136548463804,1.9298545037830356e-05,1.953125,0.00013130835577613827
16:56:54.669,0.0009162229583995904,0.0003251839734027021,1.5594173686226405e-05,1.953125,0.00010385432787251793
16:56:54.807,0.0,0.0,0.0,0.0,0.0
16:56:54.948,0.002256806837036763,0.0008009812543356225,9.863145855599322e-06,1.953125,0.0001113664426725423
16:56:55.084,0.002245447704533189,0.0007969496943227933,1.0997823590331303e-05,1.953125,0.00010487617553946114
16:56:55.231,0.0022406881864324895,0.0007952604559193254,1.2600255361976749e-05,3.90625,0.00010376646329472738
16:56:55.362,0.04945348824114271,0.01755193062720112,0.0025550373371227317,0.0,0.019202081608210467
16:56:55.511,0.061008294156763884,0.021652938646146678,0.0021638520634603264,0.0,0.016070888544792144
16:56:55.648,0.07552456115600094,0.02680502235951691,0.00355336335800353,0.0,0.02717595089470355
16:56:55.785,0.04441897744745553,0.015765092381093797,0.001203269624855807,0.0,0.010116597682247992
16:56:55.934,0.04028658795034539,0.01429843317549484,0.0007839289782782778,15.625,0.010829762580541184
16:56:56.072,0.043638439760580405,0.015488065545996842,0.002348737578937538,0.0,0.019874269789901974
16:56:56.216,0.0410251252481325,0.014560553318631188,0.0010195580300365226,15.625,0.012564490960020666
16:56:56.349,0.04576444271763777,0.016242622155503122,0.002827520341014748,0.0,0.02351282826483881
16:56:56.498,0.04253733034498975,0.015097262050373527,0.0012273411622567782,15.625,0.011187582994690385
16:56:56.638,0.07476018622256318,0.02653373197572333,0.005416456590102182,0.0,0.040499475370245945
16:56:56.780,0.04184862787629449,0.014852829182577059,0.0027426456470580427,0.0,0.019586160232273674
16:56:56.918,0.06339121695302817,0.022498680718092388,0.0038934224852550502,0.0,0.027788281087540338
16:56:57.058,0.04021814129821659,0.014274140230091863,0.0021925747614212816,0.0,0.013799920010415174
16:56:57.202,0.08375692116607382,0.02972683469134617,0.004070223638634835,0.0,0.03305493350252964
16:56:57.342,0.03895622702606852,0.013826264204558215,0.0018817650378920938,0.0,0.012617091904435813
16:56:57.482,0.15790074237680818,0.05604180766111422,0.009554983283479795,0.0,0.07245578285674067
16:56:57.622,0.04155387813846924,0.014748217210101668,0.0014320377479303736,0.0,0.011221920982843185
16:56:57.765,0.12949547919310625,0.045960269905544034,0.008168769226189507,0.0,0.05967637214485846
16:56:57.858,0.13650721000227475,0.048448859024657925,0.008712127778446169,0.0,0.06344685774550692
16:56:57.998,0.061064124260525474,0.021672753752077216,0.0044086024854313975,0.0,0.035504001023150836
16:56:58.139,0.07990223588683956,0.02835873769723917,0.012132716907842202,0.0,0.08834423092960197
16:56:58.278,0.05932187391924249,0.021054397833960695,0.004211298392935073,0.0,0.03281003455261047
16:56:58.417,0.28490281167757076,0.10111712164115928,0.02611142421433778,0.0,0.19814665686334637
16:56:58.561,0.110011134181864,0.039044926132700525,0.0037451230624542023,15.625,0.02943595153499093
16:56:58.689,0.15335102060690978,0.05442702974112339,0.013811941634795663,0.0,0.10638691336708965
16:56:58.844,0.1812790249461112,0.06433917976636716,0.0064687077475184445,0.0,0.04709300270378478
16:56:58.938,0.17521209934422366,0.0621859189738124,0.006968557407069181,0.0,0.05001170833977691
16:56:59.081,0.1582427781240096,0.05616320228706313,0.00992329511129105,0.0,0.058355238387731496
16:56:59.221,0.23023096134151574,0.08171310064106276,0.012431108532210506,0.0,0.09471519821307148
16:56:59.362,0.17992762998371145,0.06385954543775663,0.004516571477962178,7.8125,0.03674517731373024
16:56:59.499,0.29542216324060255,0.10485062832479636,0.01323689066107152,1.953125,0.09584777870222991
16:56:59.627,0.16427792798580396,0.05830518529910979,0.007105154807950414,0.0,0.05403310839364352
16:56:59.736,0.13331794926234658,0.04731693314338703,0.016819159436876546,0.0,0.12625088058521008
16:56:59.870,0.2008289292080613,0.07127779169402282,0.010555669351728648,0.0,0.07900842627890342
16:57:00.017,0.22439399600022664,0.07964145687259647,0.008408462121168964,1.953125,0.0918626060382084
16:57:00.112,0.30005624013381343,0.10649534539215753,0.025652976353844826,0.0,0.19380923317806226
16:57:00.253,0.34006220637913975,0.12069418088760675,0.026328682743609978,0.0,0.19872840017963325
16:57:00.386,0.3177099379365484,0.11276095961205382,0.015719816731701707,0.0,0.11802119814782566
16:57:00.487,0.1676504813820503,0.05950216503406406,0.006530197611005921,1.953125,0.05338204739903535
16:57:00.628,0.14297199872720695,0.050743328580904946,0.004717805507581029,1.953125,0.047174011153208094
16:57:00.768,0.17847114273009734,0.06334261196867184,0.010289895189019248,1.953125,0.060844925588871654
16:57:00.904,0.2549365948117648,0.09048157340594469,0.005440134448527608,1.953125,0.06512259482209107
16:57:01.038,0.14995457730749584,0.053221571050730346,0.002736005560635819,31.25,0.048046343254147555
16:57:01.144,0.22125635108636219,0.07852785037445824,0.007285957606154588,1.953125,0.09015886074104656
16:57:01.285,0.2281969669363852,0.08099119951811495,0.008599628737315882,1.953125,0.09640316766323224
16:57:01.378,0.2784619565372851,0.09883114654369196,0.026894309029454902,0.0,0.2038448906732432
16:57:01.519,0.22294600982607285,0.07912754058919971,0.027558266884496887,0.0,0.20949307916373977
16:57:01.658,0.1743390510659278,0.06187605846932937,0.01605874412221295,0.0,0.12108945834734647
16:57:01.790,0.2059034330130665,0.07307882417768936,0.02216374237149813,0.0,0.16685412998949506
16:57:01.890,0.24707622697020684,0.08769178777168223,0.02963638825660194,0.0,0.22099253336534422
16:57:02.034,0.1958626764627559,0.06951517945446337,0.02244358341331361,0.0,0.16817485870749743
16:57:02.172,0.16802796282512736,0.05963613997370103,0.020148232944077443,0.0,0.15035473798648796
16:57:02.306,0.08296922440548943,0.029447266972490168,0.0025717759103765963,31.25,0.029911949216397456
